talking	O	O
about	O	O
C	O	O
#	O	O
's	O	O
Extension	O	O
Methods	O	O
.	O	O
You	O	O
add	O	O
functionality	O	O
to	O	O
existing	O	O
classes	O	O
by	O	O
inserting	O	O
the	O	O
``	O	O
this	O	O
''	O	O
keyword	O	O
before	O	O
the	O	O
first	O	O
parameter	O	O
.	O	O
The	O	O
method	O	O
has	O	O
to	O	O
be	O	O
a	O	O
static	O	O
method	O	O
in	O	O
a	O	O
static	O	O
class	O	O
.	O	O
Strings	O	O
in	O	O
.NET	O	O
already	O	O
have	O	O
a	O	O
``	O	O
Trim	O	O
''	O	O
method	O	O
,	O	O
so	O	O
I	O	O
'll	O	O
use	O	O
another	O	O
example.public	O	O
static	O	O
class	O	O
MyStringEtensions	O	O
{	O	O
public	O	O
static	O	O
bool	O	O
ContainsMabster	O	O
(	O	O
this	O	O
string	O	O
s	O	O
)	O	O
{	O	O
return	O	O
s.Contains	B-API	B-API
(	I-API	I-API
``	I-API	I-API
Mabster	I-API	I-API
''	I-API	I-API
)	I-API	I-API
;	O	O
}	O	O
}	O	O
So	O	O
now	O	O
every	O	O
string	O	O
has	O	O
a	O	O
tremendously	O	O
useful	O	O
ContainsMabster	O	O
method	O	O
,	O	O
which	O	O
I	O	O
can	O	O
use	O	O
like	O	O
this	O	O
:	O	O
if	O	O
(	O	O
``	O	O
Why	O	O
hello	O	O
there	O	O
,	O	O
Mabster	O	O
!	O	O
``	O	O
.ContainsMabster	B-API	B-API
(	I-API	I-API
)	I-API	I-API
)	O	O
{	O	O
/*	O	O
...	O	O
*/	O	O
}	O	O
Note	O	O
that	O	O
you	O	O
can	O	O
also	O	O
add	O	O
extension	O	O
methods	O	O
to	O	O
interfaces	O	O
(	O	O
eg	O	O
IList	O	O
)	O	O
,	O	O
which	O	O
means	O	O
that	O	O
any	O	O
class	O	O
implementing	O	O
that	O	O
interface	O	O
will	O	O
also	O	O
pick	O	O
up	O	O
that	O	O
new	O	O
method	O	O
.	O	O
Any	O	O
extra	O	O
parameters	O	O
you	O	O
declare	O	O
in	O	O
the	O	O
extension	O	O
method	O	O
(	O	O
after	O	O
the	O	O
first	O	O
``	O	O
this	O	O
''	O	O
parameter	O	O
)	O	O
are	O	O
treated	O	O
as	O	O
normal	O	O
parameters	O	O
.	O	O
I	O	O
'm	O	O
not	O	O
a	O	O
Java	O	O
developer	O	O
,	O	O
but	O	O
just	O	O
from	O	O
the	O	O
sound	O	O
of	O	O
it	O	O
,	O	O
it	O	O
seems	O	O
like	O	O
an	O	O
is	O	O
called	O	O
for	O	O
if	O	O
you	O	O
do	O	O
n't	O	O
want	O	O
null	O	O
to	O	O
be	O	O
an	O	O
allowed	O	O
value	O	O
,	O	O
and	O	O
the	O	O
would	O	O
be	O	O
thrown	O	O
if	O	O
you	O	O
were	O	O
trying	O	O
to	O	O
use	O	O
a	O	O
variable	O	O
that	O	O
turns	O	O
out	O	O
to	O	O
be	O	O
null	O	O
.	O	O
If	O	O
it	O	O
's	O	O
a	O	O
setter	O	O
method	O	O
and	O	O
null	O	O
is	O	O
being	O	O
passed	O	O
to	O	O
it	O	O
,	O	O
I	O	O
think	O	O
it	O	O
would	O	O
make	O	O
more	O	O
sense	O	O
to	O	O
throw	O	O
an	O	O
IllegalArgumentException	B-API	O
.	O	O
A	O	O
NullPointerException	B-API	O
seems	O	O
to	O	O
make	O	O
more	O	O
sense	O	O
in	O	O
the	O	O
case	O	O
where	O	O
you	O	O
're	O	O
attempting	O	O
to	O	O
actually	O	O
use	O	O
the	O	O
null	O	O
.	O	O
So	O	O
,	O	O
if	O	O
you	O	O
're	O	O
using	O	O
it	O	O
and	O	O
it	O	O
's	O	O
null	O	O
,	O	O
NullPointer	O	O
.	O	O
If	O	O
it	O	O
's	O	O
being	O	O
passed	O	O
in	O	O
and	O	O
it	O	O
's	O	O
null	O	O
,	O	O
IllegalArgument	B-API	O
.	O	O
I	O	O
think	O	O
you	O	O
should	O	O
definitely	O	O
throw	O	O
a	O	O
IllegalArgumentException	B-API	O
and	O	O
thus	O	O
fail-fast	O	O
.	O	O
Let	O	O
other	O	O
developers	O	O
know	O	O
by	O	O
marking	O	O
it	O	O
in	O	O
the	O	O
JavaDocs	O	O
and	O	O
also	O	O
define	O	O
constraints	O	O
on	O	O
your	O	O
methods	O	O
,	O	O
so	O	O
that	O	O
they	O	O
see	O	O
what	O	O
happens	O	O
when	O	O
they	O	O
pass	O	O
an	O	O
invalid	O	O
objects	O	O
.	O	O
I	O	O
wrote	O	O
about	O	O
this	O	O
a	O	O
couple	O	O
of	O	O
weeks	O	O
ago	O	O
,	O	O
if	O	O
you	O	O
want	O	O
to	O	O
follow	O	O
up	O	O
.	O	O
I	O	O
tend	O	O
to	O	O
follow	O	O
the	O	O
design	O	O
of	O	O
JDK	O	O
libraries	O	O
,	O	O
especially	O	O
Collections	O	O
and	O	O
Concurrency	O	O
(	O	O
Joshua	O	O
Bloch	O	O
,	O	O
Doug	O	O
Lea	O	O
,	O	O
those	O	O
guys	O	O
know	O	O
how	O	O
to	O	O
design	O	O
solid	O	O
APIs	O	O
)	O	O
.	O	O
Anyway	O	O
,	O	O
many	O	O
APIs	O	O
in	O	O
the	O	O
JDK	O	O
pro-actively	O	O
throws	O	O
.	O	O
For	O	O
example	O	O
,	O	O
the	O	O
Javadoc	O	O
for	O	O
states	O	O
:	O	O
@	O	O
throws	O	O
NullPointerException	B-API	O
if	O	O
the	O	O
key	O	O
is	O	O
null	O	O
and	O	O
this	O	O
map	O	O
does	O	O
not	O	O
permit	O	O
null	O	O
keys	O	O
(	O	O
optional	O	O
)	O	O
.	O	O
It	O	O
's	O	O
perfectly	O	O
valid	O	O
to	O	O
throw	O	O
your	O	O
own	O	O
NPE	O	O
.	O	O
The	O	O
convention	O	O
is	O	O
to	O	O
include	O	O
the	O	O
parameter	O	O
name	O	O
which	O	O
was	O	O
null	O	O
in	O	O
the	O	O
message	O	O
of	O	O
the	O	O
exception	O	O
.	O	O
The	O	O
pattern	O	O
goes	O	O
:	O	O
public	O	O
void	O	O
someMethod	O	O
(	O	O
Object	O	O
mustNotBeNull	O	O
)	O	O
{	O	O
if	O	O
(	O	O
mustNotBeNull	O	O
==	O	O
null	O	O
)	O	O
{	O	O
throw	O	O
new	O	O
NullPointerException	B-API	O
(	O	O
``	O	O
mustNotBeNull	O	O
must	O	O
not	O	O
be	O	O
null	O	O
''	O	O
)	O	O
;	O	O
}	O	O
}	O	O
Whatever	O	O
you	O	O
do	O	O
,	O	O
do	O	O
n't	O	O
allow	O	O
a	O	O
bad	O	O
value	O	O
to	O	O
get	O	O
set	O	O
and	O	O
throw	O	O
an	O	O
exception	O	O
later	O	O
when	O	O
other	O	O
code	O	O
attempts	O	O
to	O	O
use	O	O
it	O	O
.	O	O
That	O	O
makes	O	O
debugging	O	O
a	O	O
nightmare	O	O
.	O	O
You	O	O
should	O	O
always	O	O
the	O	O
follow	O	O
the	O	O
``	O	O
fail-fast	O	O
''	O	O
principle	O	O
.	O	O
I	O	O
've	O	O
tried	O	O
finding	O	O
the	O	O
ultimate	O	O
compiler	O	O
call	O	O
earlier	O	O
and	O	O
I	O	O
gave	O	O
up	O	O
.	O	O
There	O	O
's	O	O
quite	O	O
a	O	O
number	O	O
of	O	O
layers	O	O
of	O	O
interfaces	O	O
and	O	O
virtual	O	O
classes	O	O
for	O	O
my	O	O
patience	O	O
.	O	O
I	O	O
do	O	O
n't	O	O
think	O	O
the	O	O
source	O	O
reader	O	O
part	O	O
of	O	O
the	O	O
compiler	O	O
ends	O	O
up	O	O
with	O	O
a	O	O
DOM	O	O
tree	O	O
,	O	O
but	O	O
intuitively	O	O
I	O	O
would	O	O
agree	O	O
with	O	O
you	O	O
.	O	O
The	O	O
work	O	O
necessary	O	O
to	O	O
transform	O	O
the	O	O
DOM	O	O
to	O	O
IL	O	O
should	O	O
be	O	O
much	O	O
less	O	O
than	O	O
reading	O	O
C	O	O
#	O	O
source	O	O
code	O	O
.	O	O
There	O	O
is	O	O
no	O	O
pure	O	O
CSS/HTML	O	O
way	O	O
to	O	O
achieve	O	O
this	O	O
,	O	O
as	O	O
far	O	O
as	O	O
I	O	O
know	O	O
.	O	O
Your	O	O
best	O	O
bet	O	O
would	O	O
be	O	O
to	O	O
do	O	O
it	O	O
in	O	O
pre-processing	O	O
(	O	O
if	O	O
list	O	O
length	O	O
>	O	O
150	O	O
,	O	O
split	O	O
into	O	O
3	O	O
columns	O	O
,	O	O
esle	O	O
if	O	O
>	O	O
70	O	O
,	O	O
split	O	O
into	O	O
2	O	O
columns	O	O
,	O	O
else	O	O
1	O	O
)	O	O
.	O	O
The	O	O
other	O	O
option	O	O
,	O	O
using	O	O
JavaScript	O	O
(	O	O
I	O	O
'm	O	O
not	O	O
familiar	O	O
with	O	O
the	O	O
jQuery	O	O
library	O	O
specifically	O	O
)	O	O
would	O	O
be	O	O
to	O	O
iterate	O	O
through	O	O
lists	O	O
,	O	O
probably	O	O
based	O	O
on	O	O
them	O	O
being	O	O
a	O	O
certain	O	O
class	O	O
,	O	O
count	O	O
the	O	O
number	O	O
of	O	O
children	O	O
,	O	O
and	O	O
if	O	O
it	O	O
is	O	O
a	O	O
high	O	O
enough	O	O
number	O	O
,	O	O
dynamically	O	O
create	O	O
a	O	O
new	O	O
list	O	O
after	O	O
the	O	O
first	O	O
,	O	O
transferring	O	O
some	O	O
number	O	O
of	O	O
list	O	O
items	O	O
to	O	O
the	O	O
new	O	O
list	O	O
.	O	O
As	O	O
far	O	O
as	O	O
implementing	O	O
the	O	O
columns	O	O
,	O	O
you	O	O
could	O	O
probably	O	O
float	O	O
them	O	O
left	O	O
,	O	O
followed	O	O
by	O	O
an	O	O
element	O	O
that	O	O
had	O	O
the	O	O
style	O	O
or	O	O
.	O	O
CSS	O	O
:	O	O
ul.column	O	O
{	O	O
float	O	O
:	O	O
left	O	O
;	O	O
width:50	O	O
%	O	O
;	O	O
}	O	O
div.clear	B-API	O
{	I-API	O
clear	I-API	O
:	I-API	O
both	O	O
;	O	O
}	O	O
HTML	O	O
:	O	O
ul	O	O
class=	O	O
''	O	O
column	O	O
''	O	O
liItem	O	O
1/li	O	O
liItem	O	O
2/li	O	O
!	O	O
--	O	O
...	O	O
--	O	O
liItem	O	O
49/li	O	O
liItem	O	O
50/li	O	O
/ul	O	O
ul	O	O
class=	O	O
''	O	O
column	O	O
''	O	O
liItem	O	O
51/li	O	O
liItem	O	O
52/li	O	O
!	O	O
--	O	O
...	O	O
--	O	O
liItem	O	O
99/li	O	O
liItem	O	O
100/li	O	O
/ul	O	O
div	O	O
class=	O	O
''	O	O
clear	O	O
''	O	O
/	O	O
So	O	O
I	O	O
dug	O	O
up	O	O
this	O	O
article	O	O
from	O	O
A	O	O
List	O	O
Apart	O	O
CSS	O	O
Swag	O	O
:	O	O
Multi-Column	O	O
Lists	O	O
.	O	O
I	O	O
ended	O	O
up	O	O
using	O	O
the	O	O
first	O	O
solution	O	O
,	O	O
it	O	O
's	O	O
not	O	O
the	O	O
best	O	O
but	O	O
the	O	O
others	O	O
require	O	O
either	O	O
using	O	O
complex	O	O
HTML	O	O
that	O	O
ca	O	O
n't	O	O
be	O	O
generated	O	O
dynamically	O	O
,	O	O
or	O	O
creating	O	O
a	O	O
lot	O	O
of	O	O
custom	O	O
classes	O	O
,	O	O
which	O	O
could	O	O
be	O	O
done	O	O
but	O	O
would	O	O
require	O	O
loads	O	O
of	O	O
in-line	O	O
styling	O	O
and	O	O
possibly	O	O
a	O	O
huge	O	O
page	O	O
.	O	O
Other	O	O
solutions	O	O
are	O	O
still	O	O
welcome	O	O
though	O	O
.	O	O
If	O	O
Safari	O	O
and	O	O
Firefox	O	O
support	O	O
is	O	O
good	O	O
enough	O	O
for	O	O
you	O	O
,	O	O
there	O	O
is	O	O
a	O	O
CSS	O	O
solution	O	O
:	O	O
UL	B-API	O
{	I-API	O
column-count:3	I-API	O
;	I-API	O
-moz-column-count:3	I-API	O
;	I-API	O
-webkit-column-count:3	I-API	O
;	I-API	O
column-gap:2em	I-API	O
;	I-API	O
-moz-column-gap:2em	I-API	O
;	O	O
I	O	O
'm	O	O
not	O	O
sure	O	O
about	O	O
Opera	O	O
.	O	O
Yes	O	O
it	O	O
is	O	O
,	O	O
try	O	O
it	O	O
out	O	O
in	O	O
a	O	O
test	O	O
.	O	O
You	O	O
will	O	O
see	O	O
``	O	O
long	O	O
''	O	O
printed	O	O
.	O	O
It	O	O
is	O	O
widening	O	O
because	O	O
Java	O	O
will	O	O
choose	O	O
to	O	O
widen	O	O
the	O	O
int	O	O
into	O	O
a	O	O
long	O	O
before	O	O
it	O	O
chooses	O	O
to	O	O
autobox	O	O
it	O	O
to	O	O
an	O	O
Integer	O	B-API
,	O	O
so	O	O
the	O	O
hello	O	O
(	O	O
long	O	O
)	O	O
method	O	O
is	O	O
chosen	O	O
to	O	O
be	O	O
called	O	O
.	O	O
Edit	O	O
:	O	O
the	O	O
original	O	O
post	O	O
being	O	O
referenced	O	O
.	O	O
Further	O	O
Edit	O	O
:	O	O
The	O	O
reason	O	O
the	O	O
second	O	O
option	O	O
would	O	O
print	O	O
Integer	O	B-API
is	O	O
because	O	O
there	O	O
is	O	O
no	O	O
``	O	O
widening	O	O
''	O	O
into	O	O
a	O	O
larger	O	O
primitive	O	O
as	O	O
an	O	O
option	O	O
,	O	O
so	O	O
it	O	O
MUST	O	O
box	O	O
it	O	O
up	O	O
,	O	O
thus	O	O
Integer	O	B-API
is	O	O
the	O	O
only	O	O
option	O	O
.	O	O
Furthermore	O	O
,	O	O
java	O	O
will	O	O
only	O	O
autobox	O	O
to	O	O
the	O	O
original	O	O
type	O	O
,	O	O
so	O	O
it	O	O
would	O	O
give	O	O
a	O	O
compiler	O	O
error	O	O
if	O	O
you	O	O
leave	O	O
the	O	O
hello	O	O
(	O	O
Long	O	O
)	O	O
and	O	O
removed	O	O
hello	O	O
(	O	O
Integer	O	B-API
)	O	O
.	O	O
In	O	O
the	O	O
first	O	O
case	O	O
,	O	O
you	O	O
have	O	O
a	O	O
widening	O	O
conversion	O	O
happening	O	O
.	O	O
This	O	O
can	O	O
be	O	O
see	O	O
when	O	O
runinng	O	O
the	O	O
``	O	O
javap	O	O
''	O	O
utility	O	O
program	O	O
(	O	O
included	O	O
w/	O	O
the	O	O
JDK	O	O
)	O	O
,	O	O
on	O	O
the	O	O
compiled	O	O
class	O	O
:	O	O
public	O	B-API
static	O	B-API
void	O	I-API
;	O	O
Code	O	O
:	O	O
0	O	O
:	O	O
iconst_	O	O
5	O	O
1	O	O
:	O	O
istore_	O	O
1	O	O
2	O	O
:	O	O
iload_	O	O
1	O	O
3	O	O
:	O	O
i2l	O	O
4	O	O
:	O	O
invokestatic	O	O
#	O	O
6	O	O
;	O	O
//Method	O	O
V	O	O
7	O	O
:	O	O
main	O	O
(	O	O
java.lang.String	B-API	B-API
[	I-API	I-API
]	I-API	I-API
)	O	I-API
hello	O	O
:	O	O
(	O	O
J	O	O
)	O	O
Clearly	O	O
,	O	O
you	O	O
see	O	O
the	O	O
I2L	O	O
,	O	O
which	O	O
is	O	O
the	O	O
mnemonic	O	O
for	O	O
the	O	O
widening	O	O
Integer-To-Long	O	O
bytecode	O	O
instruction	O	O
.	O	O
See	O	O
reference	O	O
here	O	O
.	O	O
And	O	O
in	O	O
the	O	O
other	O	O
case	O	O
,	O	O
replacing	O	O
the	O	O
``	O	O
long	O	O
x	O	O
''	O	O
with	O	O
the	O	O
object	O	O
``	O	O
Long	O	O
x	O	O
''	O	O
signature	O	O
,	O	O
you	O	O
'll	O	O
have	O	O
this	O	O
code	O	O
in	O	O
the	O	O
main	O	O
method	O	O
:	O	O
public	O	B-API
static	O	B-API
void	O	I-API
;	O	O
Code	O	O
:	O	O
0	O	O
:	O	O
iconst_	O	O
5	O	O
1	O	O
:	O	O
istore_	O	O
1	O	O
2	O	O
:	O	O
iload_	O	O
1	O	O
3	O	O
:	O	O
invokestatic	O	O
#	O	O
6	O	O
;	O	O
//Metho	O	O
Ljava/lang/Integer	B-API	O
;	O	O
6	O	O
:	O	O
invokestatic	O	O
#	O	O
7	O	O
;	O	O
//Method	O	O
V	O	O
9	O	O
:	O	O
main	O	O
(	O	O
java.lang.String	B-API	B-API
[	I-API	I-API
]	I-API	I-API
)	O	I-API
java/lang/Integer.valueOf	B-API	O
:	I-API	O
(	I-API	O
I	I-API	O
)	I-API	O
hello	O	O
:	O	O
(	O	O
Ljava/lang/Integer	O	O
;	O	O
)	O	O
So	O	O
you	O	O
see	O	O
the	O	O
compiler	O	O
has	O	O
created	O	O
the	O	O
instruction	O	O
Integer.valueOf	B-API	B-API
(	I-API	I-API
int	I-API	I-API
)	I-API	I-API
,	O	O
to	O	O
box	O	O
the	O	O
primitive	O	O
inside	O	O
the	O	O
wrapper	O	O
.	O	O
Another	O	O
interesting	O	O
thing	O	O
with	O	O
this	O	O
example	O	O
is	O	O
the	O	O
method	O	O
overloading	O	O
.	O	O
The	O	O
combination	O	O
of	O	O
type	O	O
widening	O	O
and	O	O
method	O	O
overloading	O	O
only	O	O
working	O	O
because	O	O
the	O	O
compiler	O	O
has	O	O
to	O	O
make	O	O
a	O	O
decision	O	O
of	O	O
which	O	O
method	O	O
to	O	O
choose	O	O
.	O	O
Consider	O	O
the	O	O
following	O	O
example	O	O
:	O	O
public	O	O
static	O	O
void	O	O
hello	O	O
(	O	O
Collection	O	O
x	O	O
)	O	O
{	O	O
System.out.println	B-API	O
(	I-API	O
``	I-API	O
Collection	I-API	O
''	I-API	O
)	I-API	O
;	O	O
}	O	O
public	O	O
static	O	O
void	O	O
hello	O	O
(	O	O
List	O	O
x	O	O
)	O	O
{	O	O
System.out.println	B-API	B-API
(	I-API	I-API
``	I-API	I-API
List	I-API	I-API
''	I-API	I-API
)	I-API	I-API
;	O	O
}	O	O
public	O	O
static	O	O
void	O	O
main	O	O
(	O	O
String	B-API	O
[	I-API	O
]	I-API	O
args	I-API	O
)	I-API	O
{	O	O
Collection	B-API	O
col	I-API	O
=	I-API	O
new	I-API	O
ArrayList	I-API	B-API
(	I-API	I-API
)	I-API	I-API
;	O	O
hello	O	O
(	O	O
col	O	O
)	O	O
;	O	O
}	O	O
It	O	O
does	O	O
n't	O	O
use	O	O
the	O	O
run-time	O	O
type	O	O
which	O	O
is	O	O
List	O	O
,	O	O
it	O	O
uses	O	O
the	O	O
compile-time	O	O
type	O	O
which	O	O
is	O	O
Collection	B-API	O
and	O	O
thus	O	O
prints	O	O
``	O	O
Collection	B-API	O
''	O	O
.	O	O
I	O	O
encourage	O	O
your	O	O
to	O	O
read	O	O
Effective	O	O
Java	O	O
,	O	O
which	O	O
opened	O	O
my	O	O
eyes	O	O
to	O	O
some	O	O
corner	O	O
cases	O	O
of	O	O
the	O	O
JLS	O	O
.	O	O
ZOiqZQIbRMC	O	O
You	O	O
'd	O	O
be	O	O
looking	O	O
to	O	O
static	O	O
link	O	O
(	O	O
as	O	O
opposed	O	O
to	O	O
dynamically	O	O
link	O	O
)	O	O
I	O	O
'm	O	O
not	O	O
sure	O	O
how	O	O
many	O	O
of	O	O
the	O	O
MS	O	O
redistributables	O	O
statically	O	O
link	O	O
in	O	O
.	O	O
If	O	O
you	O	O
are	O	O
looking	O	O
to	O	O
find	O	O
out	O	O
which	O	O
dll	O	O
's	O	O
your	O	O
target	O	O
machine	O	O
is	O	O
missing	O	O
then	O	O
use	O	O
depends.exe	O	O
which	O	O
used	O	O
to	O	O
come	O	O
with	O	O
MSDev	O	O
,	O	O
but	O	O
can	O	O
also	O	O
be	O	O
found	O	O
here	O	O
.	O	O
Testing	O	O
this	O	O
on	O	O
a	O	O
few	O	O
target	O	O
machines	O	O
should	O	O
tell	O	O
you	O	O
which	O	O
dll	O	O
's	O	O
you	O	O
need	O	O
to	O	O
package	O	O
with	O	O
your	O	O
application	O	O
.	O	O
You	O	O
need	O	O
to	O	O
set	O	O
the	O	O
run-time	O	O
library	O	O
(	O	O
Under	O	O
C/C++	O	O
-	O	O
Code	O	O
Generation	O	O
)	O	O
for	O	O
ALL	O	O
projects	O	O
to	O	O
static	O	O
linkage	O	O
,	O	O
which	O	O
correlates	O	O
to	O	O
the	O	O
following	O	O
default	O	O
building	O	O
configurations	O	O
:	O	O
Multithreaded	O	O
Debug/Release	O	O
Singlethreaded	O	O
Debug/Release	O	O
As	O	O
opposed	O	O
to	O	O
the	O	O
``	O	O
DLL	O	O
''	O	O
versions	O	O
of	O	O
those	O	O
libraries	O	O
.	O	O
Even	O	O
if	O	O
you	O	O
do	O	O
that	O	O
,	O	O
depending	O	O
on	O	O
the	O	O
libraries	O	O
you	O	O
're	O	O
using	O	O
,	O	O
you	O	O
might	O	O
have	O	O
to	O	O
install	O	O
a	O	O
Merge	O	O
Module/framework/etc	O	O
.	O	O
It	O	O
depends	O	O
on	O	O
whether	O	O
static	O	O
LIB	O	O
versions	O	O
of	O	O
your	O	O
dependencies	O	O
are	O	O
available	O	O
.	O	O
Check	O	O
out	O	O
the	O	O
open	O	O
source	O	O
project	O	O
LMMS	O	O
.	O	O
It	O	O
's	O	O
a	O	O
music	O	O
studio	O	O
for	O	O
Linux	O	O
that	O	O
includes	O	O
the	O	O
ability	O	O
to	O	O
use	O	O
MIDI	O	O
keyboards	O	O
with	O	O
software	O	O
instruments	O	O
.	O	O
If	O	O
you	O	O
dig	O	O
around	O	O
in	O	O
source	O	O
files	O	O
with	O	O
'midi	O	O
'	O	O
in	O	O
the	O	O
name	O	O
,	O	O
you	O	O
'll	O	O
probably	O	O
find	O	O
what	O	O
you	O	O
're	O	O
looking	O	O
for	O	O
.	O	O
This	O	O
is	O	O
part	O	O
of	O	O
a	O	O
solution	O	O
I	O	O
use	O	O
on	O	O
a	O	O
local	O	O
intranet	O	O
.	O	O
Some	O	O
of	O	O
the	O	O
variables	O	O
you	O	O
will	O	O
have	O	O
to	O	O
collect	O	O
yourself	O	O
as	O	O
I	O	O
pull	O	O
them	O	O
from	O	O
a	O	O
database	O	O
but	O	O
you	O	O
may	O	O
pull	O	O
them	O	O
from	O	O
somewhere	O	O
else	O	O
.	O	O
The	O	O
only	O	O
extra	O	O
but	O	O
I	O	O
've	O	O
got	O	O
in	O	O
there	O	O
is	O	O
a	O	O
function	O	O
called	O	O
getMimeType	B-API	O
which	O	O
connects	O	O
to	O	O
the	O	O
database	O	O
and	O	O
pulls	O	O
back	O	O
the	O	O
correct	O	O
mine	O	O
type	O	O
based	O	O
on	O	O
file	O	O
extension	O	O
.	O	O
This	O	O
defaults	O	O
to	O	O
application/octet-stream	O	O
if	O	O
none	O	O
is	O	O
found	O	O
.	O	O
//	O	O
Clear	O	O
the	O	O
response	O	O
buffer	O	O
incase	O	O
there	O	O
is	O	O
anything	O	O
already	O	O
in	O	O
;	O	O
Response.Buffer	B-API	B-API
=	I-API	O
true	I-API	O
;	O	O
//	O	O
Read	O	O
the	O	O
original	O	O
file	O	O
from	O	O
diskFileStream	B-API	O
myFileStream	I-API	O
=	I-API	O
new	I-API	O
;	O	O
long	O	O
FileSize	O	O
=	O	O
myFileStream.Length	B-API	B-API
;	O	O
byte	O	O
[	O	O
]	O	O
Buffer	B-API	O
=	I-API	O
new	I-API	O
;	O	O
//	O	O
Tell	O	O
the	O	O
browse	O	O
stuff	O	O
about	O	O
the	O	O
)	O	O
;	O	O
Response.ContentType	B-API	B-API
=	O	O
;	O	O
//	O	O
Send	O	O
the	O	O
data	O	O
to	O	O
the	O	O
it.Response.Clear	B-API	B-API
(	I-API	I-API
)	I-API	I-API
(	O	O
sPath	O	O
,	O	O
FileMode.Open	B-API	B-API
)	O	O
[	O	O
(	O	O
int	O	O
)	O	O
FileSize	O	O
]	O	O
;	O	O
myFileStream.Read	B-API	O
(	I-API	O
Buffer	I-API	O
,	I-API	O
0	I-API	O
,	I-API	O
(	I-API	O
int	I-API	O
)	I-API	O
FileSize	I-API	O
)	I-API	O
;	O	O
myFileStream.Close	B-API	B-API
(	I-API	I-API
)	I-API	I-API
(	O	O
``	O	O
Content-Length	O	O
''	O	O
,	O	O
FileSize.ToString	B-API	B-API
(	I-API	I-API
)	I-API	I-API
;	O	O
Response.AddHeader	B-API	B-API
(	I-API	I-API
)	I-API	I-API
``	O	O
Content-Disposition	O	O
''	O	O
,	O	O
``	O	O
inline	O	O
;	O	O
filename=	O	O
''	O	O
+	O	O
sFilename.Replace	B-API	B-API
(	I-API	I-API
``	I-API	I-API
``	I-API	I-API
,	I-API	I-API
''	I-API	I-API
_	I-API	I-API
''	I-API	I-API
)	I-API	I-API
(	O	O
sExtention	O	O
,	O	O
oConnection	O	O
)	O	O
browserResponse.BinaryWrite	B-API	B-API
(	I-API	I-API
Buffer	I-API	I-API
)	I-API	I-API
;	O	O
Response.End	B-API	B-API
(	I-API	I-API
)	I-API	I-API
LINQ	O	O
turns	O	O
into	O	O
method	O	O
calls	O	O
like	O	O
the	O	O
code	O	O
you	O	O
have	O	O
.	O	O
In	O	O
other	O	O
words	O	O
,	O	O
there	O	O
should	O	O
be	O	O
no	O	O
difference	O	O
.	O	O
However	O	O
,	O	O
in	O	O
your	O	O
two	O	O
pieces	O	O
of	O	O
code	O	O
you	O	O
are	O	O
not	O	O
calling	O	O
.ToList	O	O
in	O	O
the	O	O
first	O	O
,	O	O
so	O	O
the	O	O
first	O	O
piece	O	O
of	O	O
code	O	O
will	O	O
produce	O	O
an	O	O
enumerable	O	O
data	O	O
source	O	O
,	O	O
but	O	O
if	O	O
you	O	O
call	O	O
.ToList	B-API	O
on	O	O
it	O	O
,	O	O
the	O	O
two	O	O
should	O	O
be	O	O
the	O	O
same	O	O
.	O	O
Other	O	O
than	O	O
the	O	O
ToList	O	O
difference	O	O
,	O	O
#	O	O
2	O	O
is	O	O
a	O	O
lot	O	O
more	O	O
readable	O	O
and	O	O
natural	O	O
IMO	O	O
Why	O	O
are	O	O
pointers	O	O
such	O	O
a	O	O
leading	O	O
factor	O	O
of	O	O
confusion	O	O
for	O	O
many	O	O
new	O	O
,	O	O
and	O	O
even	O	O
old	O	O
,	O	O
college	O	O
level	O	O
students	O	O
in	O	O
the	O	O
C/C++	O	O
language	O	O
?	O	O
The	O	O
concept	O	O
of	O	O
a	O	O
placeholder	O	O
for	O	O
a	O	O
value	O	O
-	O	O
variables	O	O
-	O	O
maps	O	O
onto	O	O
something	O	O
we	O	O
're	O	O
taught	O	O
in	O	O
school	O	O
-	O	O
algebra	O	O
.	O	O
There	O	O
is	O	O
n't	O	O
an	O	O
existing	O	O
parallel	O	O
you	O	O
can	O	O
draw	O	O
without	O	O
understanding	O	O
how	O	O
memory	O	O
is	O	O
physically	O	O
laid	O	O
out	O	O
within	O	O
a	O	O
computer	O	O
,	O	O
and	O	O
no	O	O
one	O	O
thinks	O	O
about	O	O
this	O	O
kind	O	O
of	O	O
thing	O	O
until	O	O
they	O	O
're	O	O
dealing	O	O
with	O	O
low	O	O
level	O	O
things	O	O
-	O	O
at	O	O
the	O	O
C/C++/byte	O	O
communications	O	O
level	O	O
.	O	O
Are	O	O
there	O	O
any	O	O
tools	O	O
or	O	O
thought	O	O
processes	O	O
that	O	O
helped	O	O
you	O	O
understand	O	O
how	O	O
pointers	O	O
work	O	O
at	O	O
the	O	O
variable	O	O
,	O	O
function	O	O
,	O	O
and	O	O
beyond	O	O
level	O	O
?	O	O
Addresses	O	O
boxes	O	O
.	O	O
I	O	O
remember	O	O
when	O	O
I	O	O
was	O	O
learning	O	O
to	O	O
program	O	O
BASIC	O	B-API
into	O	O
microcomputers	O	O
,	O	O
there	O	O
were	O	O
these	O	O
pretty	O	O
books	O	O
with	O	O
games	O	O
in	O	O
them	O	O
,	O	O
and	O	O
sometimes	O	O
